Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
91571,Measure for Measure,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""0743484908""","=""9780743484909""",0,3.67,Simon & Schuster,Paperback,278,2005,1604,,2024/12/26,to-read,to-read (#668),to-read,,,,0,0
82356,The Comedy of Errors,William Shakespeare,"Shakespeare, William",,"=""1853262439""","=""9781853262432""",0,3.72,Wordsworth Editions,Paperback,112,1995,1594,,2024/12/26,to-read,to-read (#667),to-read,,,,0,0
37526,Henry V,William Shakespeare,"Shakespeare, William","Michael Neill, Paul Werstine, Barbara A. Mowat","=""0743484878""","=""9780743484879""",0,3.85,Washington Square Press,Paperback,294,2004,1599,,2024/12/26,to-read,to-read (#666),to-read,,,,0,0
42058,Richard III,William Shakespeare,"Shakespeare, William",John Jowett,"=""0192839934""","=""9780192839930""",0,3.91,Oxford University Press,Paperback,419,2000,1593,,2024/12/26,to-read,to-read (#665),to-read,,,,0,0
104837,Antony and Cleopatra,William Shakespeare,"Shakespeare, William","Paul Werstine, Cynthia Marshall, Ludwig Tieck, August Wilhelm von Schlegel, Barbara A. Mowat, Panteleimon Kulish, Іван Франко, Ivan Franko","=""0743482859""","=""9780743482851""",0,3.71,Washington Square Press,Mass Market Paperback,336,2005,1606,,2024/12/26,to-read,to-read (#664),to-read,,,,0,0
42607,As You Like It,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat","=""074348486X""","=""9780743484862""",0,3.81,Simon Schuster,Paperback,263,2011,1599,,2024/12/26,to-read,to-read (#663),to-read,,,,0,0
24128,The Merchant of Venice,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine, David Scott Kastan, Felix Emmanuel Schelling, محمد عناني, David Bevington, Robert          Jackson","=""0743477561""","=""9780743477567""",0,3.77,Simon & Schuster,Mass Market Paperback,249,2011,1596,,2024/12/26,to-read,to-read (#662),to-read,,,,0,0
13006,Julius Caesar,William Shakespeare,"Shakespeare, William","Harold Bloom, Roma Gill, William Allan Neilson","=""0198320272""","=""9780198320272""",0,3.71,Oxford University Press,Paperback,175,2002,1599,,2024/12/26,to-read,to-read (#661),to-read,,,,0,0
47021,The Taming of the Shrew,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""074347757X""","=""9780743477574""",0,3.74,Simon  Schuster,Mass Market Paperback,291,2004,1593,,2024/12/26,to-read,to-read (#660),to-read,,,,0,0
1625,Twelfth Night,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""0743482778""","=""9780743482776""",0,3.96,Simon & Schuster; Washington Square Press,Mass Market Paperback,222,2004,1623,,2024/12/26,to-read,to-read (#659),to-read,,,,0,0
12957,Much Ado About Nothing,William Shakespeare,"Shakespeare, William","Paul Werstine, Gail Kern Paster, Henry Irving, Barbara A. Mowat, Henry Norman Hudson, Frederick S. Boas, F.H. Mares, Robert          Jackson","=""""","=""""",0,4.06,Simon Schuster,Paperback,249,2004,1598,,2024/12/26,to-read,to-read (#658),to-read,,,,0,0
12985,The Tempest,William Shakespeare,"Shakespeare, William","Paul Werstine, David Lindley, Israel Gollancz, Barbara A. Mowat, Arthur Wilson Verity, Georg Brandes, G.B. Harrison, William James Rolfe","=""""","=""""",0,3.78,Washington Square Press,Mass Market Paperback,218,2004,1611,,2024/12/26,to-read,to-read (#657),to-read,,,,0,0
1622,A Midsummer Night’s Dream,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine, Alan Durband, Roma Gill, Catherine Belsey, A.R. Braunmuller","=""0743477545""","=""9780743477543""",0,3.94,Simon & Schuster,Mass Market Paperback,298,2016,1595,,2024/12/26,to-read,to-read (#656),to-read,,,,0,0
12996,Othello,William Shakespeare,"Shakespeare, William","Barbara A. Mowat, Paul Werstine","=""""","=""""",0,3.89,Simon & Schuster,Mass Market Paperback,319,2003,1603,,2024/12/26,to-read,to-read (#655),to-read,,,,0,0
42038,Shakespeare's Sonnets,William Shakespeare,"Shakespeare, William",Katherine Duncan-Jones,"=""1903436575""","=""9781903436578""",0,4.25,Bloomsbury Arden Shakespeare,Paperback,488,1997,1609,,2024/12/26,to-read,to-read (#654),to-read,,,,0,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg","=""0521618746""","=""9780521618748""",0,4.03,Cambridge University Press,Paperback,289,2005,1601,,2024/12/26,to-read,to-read (#653),to-read,,,,0,0
43913694,Macbeth,William Shakespeare,"Shakespeare, William","Carmen Kahn, Jack Armstrong","=""0998809101""","=""9780998809106""",0,3.89,Shakespeare Moment by Moment,Paperback,214,2016,1623,,2024/12/26,to-read,to-read (#652),to-read,,,,0,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""0743477111""","=""9780743477116""",0,3.74,Washington Square Press,Mass Market Paperback,281,2002,1590,,2024/12/26,to-read,to-read (#651),to-read,,,,0,0
79121,The Happy Prince,Oscar Wilde,"Wilde, Oscar",Jane Ray,"=""0525453679""","=""9780525453673""",0,4.19,Dutton Juvenile,Hardcover,32,1995,1888,,2024/12/26,to-read,to-read (#650),to-read,,,,0,0
926156,The Secret Life of Oscar Wilde,Neil McKenna,"McKenna, Neil",,"=""0099415453""","=""9780099415459""",0,3.96,Arrow,Paperback,717,2004,1991,,2024/12/26,to-read,to-read (#649),to-read,,,,0,0
323455,De Profundis,Oscar Wilde,"Wilde, Oscar","Masolino d'Amico, Oreste Del Buono","=""""","=""""",0,4.22,Fontamara,Paperback,188,1993,1897,,2024/12/26,to-read,to-read (#648),to-read,,,,0,0
5313289,Complete Fairy Tales of Oscar Wilde,Oscar Wilde,"Wilde, Oscar","Gyles Brandreth, Jack D. Zipes","=""0451531078""","=""9780451531070""",0,4.15,Signet,Paperback,240,2008,1891,,2024/12/26,to-read,to-read (#647),to-read,,,,0,0
264365,The Plays of Oscar Wilde,Oscar Wilde,"Wilde, Oscar",,"=""""","=""""",0,4.34,Wordsworth Editions,Paperback,444,2000,1895,,2024/12/26,to-read,to-read (#646),to-read,,,,0,0
45685,The Canterville Ghost,Oscar Wilde,"Wilde, Oscar",,"=""""","=""""",0,3.88,Walker Books,Hardcover,126,1997,1887,,2024/12/26,to-read,to-read (#645),to-read,,,,0,0
92308,The Importance of Being Earnest and Other Plays,Oscar Wilde,"Wilde, Oscar",Richard Allen Cave,"=""0140436065""","=""9780140436068""",0,4.23,Penguin Classics,Paperback,431,2001,1898,,2024/12/26,to-read,to-read (#644),to-read,,,,0,0
5296,An Ideal Husband,Oscar Wilde,"Wilde, Oscar",,"=""048641423X""","=""9780486414232""",0,4.01,Dover Publications,Paperback,78,2001,1893,,2024/12/26,to-read,to-read (#643),to-read,,,,0,0
5289,Complete Works of Oscar Wilde,Oscar Wilde,"Wilde, Oscar",Merlin Holland,"=""0007144350""","=""9780007144358""",0,4.47,Collins,Hardcover,1270,2003,1908,,2024/12/26,to-read,to-read (#642),to-read,,,,0,0
177188695,Not Your China Doll: The Wild and Shimmering Life of Anna May Wong,Katie Gee Salisbury,"Salisbury, Katie Gee",,"=""0593183983""","=""9780593183984""",0,3.89,Dutton,Hardcover,480,2024,2024,,2024/12/26,to-read,to-read (#641),to-read,,,,0,0
201751300,The Bookshop: A History of the American Bookstore,Evan Friss,"Friss, Evan",,"=""0593299922""","=""9780593299920""",0,3.91,Viking,Hardcover,416,2024,2024,,2024/12/26,to-read,to-read (#640),to-read,,,,0,0
158649729,All in Her Head: The Truth and Lies Early Medicine Taught Us About Women’s Bodies and Why It Matters Today – A Memorial Sloan Kettering MD's History of Healthcare and Agency,Elizabeth Comen,"Comen, Elizabeth",,"=""0063293013""","=""9780063293014""",0,4.34,Harper Wave,Hardcover,368,2024,2024,,2024/12/26,to-read,to-read (#639),to-read,,,,0,0
207006355,Want,Gillian Anderson,"Anderson, Gillian",,"=""1419777297""","=""9781419777295""",0,3.38,Harry N. Abrams,Hardcover,372,2024,2024,,2024/12/26,to-read,to-read (#638),to-read,,,,0,0
181110014,Icarus,K. Ancrum,"Ancrum, K.",,"=""0063285789""","=""9780063285781""",0,4.00,HarperCollins,Hardcover,382,2024,2024,,2024/12/26,to-read,to-read (#637),to-read,,,,0,0
111673641,Most Ardently,Gabe Cole Novoa,"Novoa, Gabe Cole",,"=""1250869803""","=""9781250869807""",0,3.93,Feiwel & Friends,Hardcover,304,2024,2024,,2024/12/26,to-read,to-read (#636),to-read,,,,0,0
145624962,So Let Them Burn (Divine Traitors #1),Kamilah Cole,"Cole, Kamilah",,"=""0316534633""","=""9780316534635""",0,3.81,"Little, Brown Books for Young Readers",Hardcover,400,2024,2024,,2024/12/26,to-read,to-read (#635),to-read,,,,0,0
199798006,We Used to Live Here,Marcus Kliewer,"Kliewer, Marcus",,"=""1982198788""","=""9781982198787""",0,3.62,Atria/Emily Bestler Books,Hardcover,312,2024,2024,,2024/12/26,to-read,to-read (#634),to-read,,,,0,0
201242757,You Like It Darker,Stephen  King,"King, Stephen",,"=""1668037718""","=""9781668037713""",0,4.18,Scribner,Hardcover,512,2024,2024,,2024/12/26,to-read,to-read (#633),to-read,,,,0,0
198276006,I Cheerfully Refuse,Leif Enger,"Enger, Leif",,"=""0802162932""","=""9780802162939""",0,3.99,Grove Press,Hardcover,336,2024,2024,,2024/12/26,to-read,to-read (#632),to-read,,,,0,0
123136728,Orbital,Samantha Harvey,"Harvey, Samantha",,"=""0802161545""","=""9780802161543""",0,3.50,Atlantic Monthly Press,Hardcover,224,2023,2023,,2024/12/26,to-read,to-read (#631),to-read,,,,0,0
199798179,The Ministry of Time,Kaliane Bradley,"Bradley, Kaliane",,"=""1668045141""","=""9781668045145""",0,3.57,Avid Reader Press / Simon & Schuster,Hardcover,339,2024,2024,,2024/12/26,to-read,to-read (#630),to-read,,,,0,0
156009464,The Book of Doors,Gareth  Brown,"Brown, Gareth",,"=""0063323982""","=""9780063323988""",0,4.03,William Morrow,Hardcover,404,2024,2024,,2024/12/26,to-read,to-read (#629),to-read,,,,0,0
199440249,The Pairing,Casey McQuiston,"McQuiston, Casey",,"=""1250862744""","=""9781250862747""",0,3.68,St. Martin's Griffin,Paperback,407,2024,2024,,2024/12/26,to-read,to-read (#628),to-read,,,,0,0
195645746,"Wild Love (Rose Hill, #1)",Elsie Silver,"Silver, Elsie",,"=""1464220816""","=""9781464220814""",0,4.00,Bloom Books,Paperback,455,2024,2024,,2024/12/26,to-read,to-read (#627),to-read,,,,0,0
195790531,House of Glass,Sarah Pekkanen,"Pekkanen, Sarah",,"=""125028399X""","=""9781250283993""",0,3.85,St. Martin's Press,Hardcover,341,2024,2024,,2024/12/26,to-read,to-read (#626),to-read,,,,0,0
202102003,Society of Lies,Lauren Ling Brown,"Brown, Lauren Ling",,"=""059372335X""","=""9780593723357""",0,3.52,Bantam,Hardcover,384,2024,2024,,2024/12/26,to-read,to-read (#625),to-read,,,,0,0
199026522,Middle of the Night,Riley Sager,"Sager, Riley",,"=""0593472373""","=""9780593472378""",0,3.67,Dutton,Hardcover,376,2024,2024,,2024/12/26,to-read,to-read (#624),to-read,,,,0,0
181350367,"How to Solve Your Own Murder (Castle Knoll Files, #1)",Kristen Perrin,"Perrin, Kristen",,"=""0593474015""","=""9780593474013""",0,3.79,Dutton,Hardcover,358,2024,2024,,2024/12/26,to-read,to-read (#623),to-read,,,,0,0
164444179,First Lie Wins,Ashley Elston,"Elston, Ashley",,"=""""","=""""",0,4.00,Pamela Dorman Books,Hardcover,340,2024,2024,,2024/12/26,to-read,to-read (#622),to-read,,,,0,0
199700434,The God of the Woods,Liz    Moore,"Moore, Liz",,"=""0593418913""","=""9780593418918""",0,4.11,Riverhead Books,Hardcover,478,2024,2024,,2024/12/26,to-read,to-read (#621),to-read,,,,0,0
199798217,The Lion Women of Tehran,Marjan Kamali,"Kamali, Marjan",,"=""1668036584""","=""9781668036587""",0,4.48,Gallery Books,Hardcover,327,2024,2024,,2024/12/26,to-read,to-read (#620),to-read,,,,0,0
220572240,Colored Television,Danzy Senna,"Senna, Danzy",,"=""0593544374""","=""9780593544372""",0,3.54,Riverhead Books,Hardcover,288,2024,2024,,2024/12/26,to-read,to-read (#619),to-read,,,,0,0
200028726,Sandwich,Catherine Newman,"Newman, Catherine",,"=""0063345161""","=""9780063345164""",0,3.56,Harper,Hardcover,229,2024,2024,,2024/12/26,to-read,to-read (#618),to-read,,,,0,0
199534613,Margo's Got Money Troubles,Rufi Thorpe,"Thorpe, Rufi",,"=""0063356589""","=""9780063356580""",0,3.83,William Morrow,Hardcover,304,2024,2024,,2024/12/26,to-read,to-read (#617),to-read,,,,0,0
200987323,I Hope This Finds You Well,Natalie Sue,"Sue, Natalie",,"=""0063320363""","=""9780063320369""",0,3.74,William Morrow,Hardcover,338,2024,2024,,2024/12/26,to-read,to-read (#616),to-read,,,,0,0
198688460,Good Material,Dolly Alderton,"Alderton, Dolly",,"=""059380130X""","=""9780593801307""",0,3.82,Knopf,Hardcover,319,2024,2023,,2024/12/26,to-read,to-read (#615),to-read,,,,0,0
195430687,Blue Sisters,Coco Mellors,"Mellors, Coco",,"=""0593723767""","=""9780593723760""",0,3.92,Ballantine Books,Hardcover,352,2024,2024,,2024/12/26,to-read,to-read (#614),to-read,,,,0,0
133938826,Welcome to the Hyunam-Dong Bookshop,Hwang Bo-Reum,"Bo-Reum, Hwang",Shanna Tan,"=""""","=""""",0,3.89,Bloomsbury Publishing,Hardcover,307,2024,2022,,2024/12/26,to-read,to-read (#613),to-read,,,,0,0
208931300,Intermezzo,Sally Rooney,"Rooney, Sally",,"=""0374602638""","=""9780374602635""",0,3.81,"Farrar, Straus and Giroux",Hardcover,464,2024,2024,,2024/12/26,to-read,to-read (#612),to-read,,,,0,0
58557249,Ensayo de la vida real,Alexa Paulette,"Paulette, Alexa",Rebeca Peña,"=""9560913085""","=""9789560913081""",3,3.86,Desastre Natural,Paperback,92,2021,,2024/12/13,2024/12/12,,,read,,,,1,0
55870013,R.U.R.,Kateřina Čupová,"Čupová, Kateřina",Karel Čapek,"=""8025733408""","=""9788025733400""",4,4.02,Argo,Hardcover,256,2020,2020,2024/12/11,2024/12/11,,,read,,,,1,0
51715,Mythologies,Roland Barthes,"Barthes, Roland",Annette Lavers,"=""0374521506""","=""9780374521509""",0,4.08,"Farrar, Straus and Giroux",Paperback,160,1972,1957,,2024/12/04,to-read,to-read (#611),to-read,,,,0,0
62808277,Sola en el espacio,Tillie Walden,"Walden, Tillie",,"=""""","=""""",3,4.01,Ediciones La Cúpula,Paperback,232,2022,2021,2024/12/03,2024/12/02,,,read,,,,1,0
19376877,Los surcos del azar,Paco Roca,"Roca, Paco",,"=""841568536X""","=""9788415685364""",0,4.49,Astiberri,Hardcover,326,2013,2013,,2024/11/20,no-puedo,no-puedo (#17),no-puedo,,,,1,0
36351146,El final de todos los agostos,Alfonso Casas,"Casas, Alfonso",,"=""841689034X""","=""9788416890347""",4,4.06,Lunwerg Editores,Hardcover,152,2017,2017,2024/12/02,2024/12/02,,,read,,,,1,0
181376079,Planeta,Ana Oncina,"Oncina, Ana",,"=""8411404404""","=""9788411404402""",4,4.06,Planeta Cómic,Paperback,224,2023,2025,2024/12/02,2024/11/29,,,read,,,,1,0
15791647,Amores Minúsculos,Alfonso Casas,"Casas, Alfonso",,"=""8496730751""","=""9788496730755""",4,3.93,Edicions de Ponent,Paperback,144,2012,2012,2024/11/29,2024/11/29,,,read,,,,1,0
117564,The Trouble With Being Born,Emil M. Cioran,"Cioran, Emil M.",Richard Howard,"=""""","=""""",0,4.08,Arcade Publishing,Paperback,224,1998,1973,,2024/11/23,to-read,to-read (#610),to-read,,,,0,0
61753288,"Can't Spell Treason Without Tea (Tomes & Tea, #1)",Rebecca Thorne,"Thorne, Rebecca",,"=""""","=""9798986692401""",0,3.71,,ebook,388,2022,2022,,2024/11/21,to-read,to-read (#609),to-read,,,,0,0
9663013,Un giorno questo dolore ti sarà utile,Peter    Cameron,"Cameron, Peter",Giuseppina Oneto,"=""8845921816""","=""9788845921810""",4,3.70,Adelphi,Paperback,206,2007,2007,2024/11/20,2024/09/22,,,read,,,,1,0
